,KillDiff,FirstBlood,AssistDiff,GoldDiff,Dragon,Herald,ExperienceDiff,TowersDestroyed,MinionDiff,win
3132,-1,0,-1,2.11,0,0,8.8,0,26,0
3133,-1,1,-3,-0.27,0,0,-18.47,0,6,0
3134,-9,0,-10,-51.42,0,0,-30.23,0,-25,0
3135,3,1,3,18.18,1,1,17.61,0,14,1
3136,-7,0,-7,-55.71,0,0,-39.21,0,-64,0
3137,-6,0,1,-17.34,0,0,-36.96,0,2,0
3138,0,1,0,7.04,0,0,-1.23,0,26,0
3139,-2,0,-4,-26.57,1,1,-20.95,0,-50,0
3140,1,1,2,-3.77,1,0,8.42,0,-18,1
3141,6,1,5,30.37,0,1,26.77,0,32,1
3142,2,0,0,4.59,0,1,13.88,0,-10,0
3143,-5,1,2,-29.86,1,0,-33.69,0,-49,1
3144,1,1,1,16.99,1,0,6.38,0,35,1
3146,3,0,-1,35.34,0,1,23.45,1,50,1
3147,-1,1,-4,4.0,0,1,-2.13,0,12,1
3148,2,0,11,22.47,0,0,12.62,0,18,1
3149,1,1,3,3.83,0,1,-16.55,0,-2,1
3150,-2,0,-1,-7.74,0,0,3.34,0,-27,0
3151,3,1,0,6.17,1,0,1.28,0,26,0
3152,2,1,2,16.14,1,0,11.79,0,21,0
3153,-7,1,-11,-22.06,0,0,-25.48,0,6,1
3154,0,1,2,-2.62,1,0,-3.75,0,-16,1
3155,3,0,8,10.12,0,0,-6.2,0,3,1
3156,1,1,11,3.13,1,0,-17.76,0,-5,0
3157,0,0,-1,-11.48,0,0,7.08,0,-33,0
3158,5,1,5,31.72,1,0,27.97,0,27,1
3159,-2,0,-2,-8.19,0,0,-17.09,0,10,1
3160,-1,0,-3,-2.05,0,1,-0.41,0,14,0
3161,-4,0,-1,-12.28,0,0,-17.85,0,-2,1
3163,1,1,-2,-10.16,0,0,-13.06,0,-26,0
3164,-3,1,-5,-12.46,1,0,1.5,0,17,1
3165,1,0,3,4.56,0,0,-0.69,0,20,0
3168,1,0,6,-8.76,1,0,-11.41,0,-43,1
3169,0,1,5,-12.16,0,0,-18.1,0,-35,1
3170,-2,1,-4,14.32,0,1,-8.89,1,26,0
3171,-7,0,-1,-35.93,1,0,-32.4,0,-20,1
3172,2,0,6,0.02,0,0,-3.45,0,-34,0
3173,5,0,8,20.34,1,0,8.84,0,2,1
3174,-5,0,-5,-9.66,0,0,-4.55,0,28,0
3175,0,1,5,11.67,0,0,-4.61,0,11,1
3176,-4,1,-5,-21.28,0,0,-12.89,0,10,1
3177,-5,1,-9,-19.71,0,0,-26.26,0,0,0
3178,0,0,4,-7.08,0,0,-13.11,0,-9,1
3179,0,1,0,-12.96,1,0,0.04,0,-16,0
3181,4,1,2,14.43,0,0,21.43,0,-4,1
3182,1,1,4,-0.02,1,0,-14.84,0,-1,0
3183,4,1,8,10.7,0,0,17.31,0,28,1
3184,-1,1,-1,-12.38,1,0,-17.08,0,-38,1
3185,3,0,3,13.0,0,0,12.28,0,1,1
3186,1,1,1,-2.82,1,0,-1.92,0,-15,1
3187,1,0,1,-4.56,0,1,-11.35,0,10,1
3188,5,1,4,11.67,0,0,5.1,0,-39,0
3189,-1,1,0,4.57,0,1,-3.83,0,5,0
3190,2,0,2,2.76,0,0,3.77,0,34,0
3191,8,1,11,44.29,1,1,30.04,0,16,1
3192,-2,0,-4,-9.07,0,0,4.14,0,-21,0
3193,0,1,-2,9.14,1,0,12.27,0,27,0
3194,3,1,10,-2.32,0,0,-16.33,0,-24,0
3195,0,0,-2,3.44,0,0,12.7,0,-25,1
3196,-5,1,-5,-29.04,0,0,-28.19,0,-26,0
3197,0,0,-1,3.55,0,0,-3.36,0,2,1
3198,1,0,1,19.11,0,0,19.69,0,-3,1
3199,-1,1,6,-15.72,1,0,-21.64,0,-29,1
3200,5,1,7,19.96,1,0,8.6,0,-49,0
3201,6,1,6,38.02,1,1,17.62,1,13,1
3202,-2,1,-1,-9.56,0,0,-14.51,0,-25,1
3203,2,1,2,2.4,0,0,1.31,0,-13,1
3204,2,1,2,8.28,0,0,-0.79,0,37,0
3206,-4,1,-7,-7.78,0,0,-7.52,0,16,1
3207,5,1,6,24.31,0,0,18.86,0,23,1
3208,0,1,2,5.3,0,0,12.8,0,6,1
3209,0,0,0,7.66,0,0,3.31,0,31,0
3210,-4,1,-6,-41.72,0,0,-21.85,0,-16,0
3211,1,0,4,-15.78,0,0,-25.63,0,12,0
3212,-2,0,-3,-9.64,0,0,0.72,0,-4,1
3213,5,0,4,17.64,0,0,15.15,0,-18,1
3214,-3,0,-5,-32.12,0,0,-7.86,0,-57,0
3215,-2,1,-2,-22.59,0,0,-22.56,0,-33,0
3216,2,1,1,17.18,0,1,29.47,0,14,1
3217,-3,0,-3,-11.59,0,0,-1.57,0,-1,1
3218,-5,0,-8,-32.32,0,0,-25.73,0,-5,0
3219,6,1,7,32.48,0,1,21.52,0,42,1
3220,-2,1,-5,-12.48,0,0,-8.43,0,-7,1
3221,-1,0,-2,-1.36,0,1,-5.83,0,8,0
3222,-4,1,-6,-4.68,0,1,-18.86,1,-6,1
3223,-5,0,-2,-39.09,0,0,-21.36,0,-22,0
3224,1,1,0,9.61,1,0,-9.73,0,1,0
3225,-5,0,-9,-29.36,1,0,-13.05,0,-4,1
3226,2,1,2,17.66,1,0,16.06,0,23,1
3227,-5,0,-9,-29.29,0,0,-15.15,0,-17,1
3228,-2,1,-3,-19.44,0,0,-10.62,0,-5,0
3229,6,0,9,31.64,0,0,2.87,1,-26,0
3230,-3,0,-4,-19.47,0,0,-20.97,0,-25,0
3231,-1,0,-1,3.96,0,1,-18.13,1,-16,0
3232,3,1,3,16.97,1,0,2.93,0,-29,1
3233,8,1,9,48.45,1,0,27.89,0,24,1
3234,5,0,1,33.7,1,0,44.84,0,32,1
3235,-7,0,-7,-51.91,0,0,-38.19,0,-54,0
3236,-1,0,3,-30.24,0,0,-12.85,0,-38,0
3237,-1,0,0,-21.14,0,1,-11.21,0,-70,0
3238,-6,1,-6,-35.55,0,0,-32.07,0,-30,0
3239,1,1,7,23.09,0,0,12.11,0,40,1
3240,-6,0,-11,-25.54,0,1,-25.76,0,9,0
3241,-1,1,-5,-6.54,1,0,-0.97,0,-7,0
3242,7,1,9,48.24,0,1,29.4,0,42,1
3244,1,0,3,-9.68,1,0,-0.03,0,-17,0
3246,-5,0,-4,-28.5,0,0,-8.32,0,5,0
3247,-3,0,-4,-27.6,0,0,-18.72,0,-32,0
3248,-5,0,-7,-21.45,0,0,-13.35,0,4,1
3249,0,1,1,12.02,0,0,-5.35,0,18,1
3250,7,1,1,34.69,0,0,36.84,0,44,1
3251,-1,0,-6,-10.83,0,0,-1.27,0,-4,0
3252,0,1,2,9.14,1,0,0.34,0,-8,1
3253,2,0,0,14.36,0,0,15.97,0,1,1
3254,4,0,9,22.56,1,0,7.25,0,10,1
3255,2,1,4,12.06,0,1,10.55,0,-33,0
3256,1,0,13,2.43,1,0,-2.76,0,-53,1
3257,-1,0,-2,-3.68,0,0,-6.12,0,-27,0
3258,-1,1,-1,-0.9,1,0,-7.39,0,15,0
3259,4,1,2,17.17,0,0,13.35,0,-3,1
3260,2,1,7,8.75,0,1,2.76,0,28,1
3261,-3,0,1,-23.22,0,0,-28.08,0,-12,0
3262,1,1,1,13.43,0,0,10.89,0,14,1
3263,-7,0,-7,-30.84,0,0,-17.19,0,-30,0
3264,3,0,10,19.64,1,0,14.16,0,32,1
3265,-2,0,-3,-2.57,1,0,-1.8,0,46,1
3266,5,1,7,30.24,1,0,19.8,0,50,0
3267,-2,1,-7,-6.47,1,0,5.43,0,6,1
3268,3,0,2,9.39,0,0,13.27,0,-14,1
3269,-3,0,-3,-11.59,0,0,-0.73,0,-9,0
3270,4,1,3,23.9,1,0,17.78,0,-11,1
3271,-5,1,-10,-24.82,0,1,-25.15,0,-3,0
3272,2,0,7,-4.47,1,0,-9.55,0,-27,1
3273,2,1,4,13.51,0,1,9.4,0,-12,0
3274,4,1,2,15.3,1,0,3.34,0,0,1
3275,-3,1,-6,-29.68,0,0,-22.62,0,-39,0
3276,-5,1,-9,-25.74,0,0,-10.57,0,-19,0
3277,-4,1,-4,-18.51,0,0,-18.13,0,-7,1
3278,4,1,7,8.4,1,0,1.45,0,-28,0
3279,0,0,-4,-6.26,1,0,2.39,0,1,1
3281,8,1,11,41.73,1,0,19.12,0,69,1
3282,8,1,6,18.09,1,0,16.33,0,7,1
3285,3,0,3,12.18,0,0,11.67,0,-9,0
3286,0,1,2,-1.87,0,0,-3.61,0,-45,0
3287,-1,0,4,0.51,1,0,-10.75,0,13,0
3288,-1,1,-2,-8.11,0,0,-7.98,0,14,0
3289,-4,0,-6,-22.41,0,0,-18.88,0,-10,0
3290,-6,0,-10,-37.94,0,0,-19.62,0,-19,0
3291,-4,1,-3,4.26,1,0,9.17,0,34,0
3292,-2,0,-1,-17.41,1,0,-13.48,0,2,1
3293,8,1,3,30.58,1,1,32.83,0,2,1
3294,3,0,3,11.06,1,0,10.14,0,22,0
3295,-1,0,2,-16.02,0,0,-14.12,0,-36,0
3296,3,1,5,5.69,1,0,-13.49,0,-3,1
3297,0,0,2,-8.73,0,0,-7.36,0,-10,0
3299,4,1,5,27.45,1,1,14.78,0,18,1
3300,4,1,4,27.63,0,0,20.19,0,19,1
3301,-1,1,5,-0.22,0,0,0.86,0,22,0
3302,3,1,1,15.1,0,0,15.45,0,6,1
3303,2,1,3,10.99,1,0,-6.73,0,36,1
3304,3,1,1,20.19,0,0,1.38,0,34,1
3305,-7,1,-11,-49.39,0,0,-37.31,0,-37,0
3306,-3,0,1,-24.71,0,0,-21.79,0,-50,0
3307,6,1,2,25.32,0,0,12.29,0,-2,1
3308,3,0,-1,12.49,0,0,18.79,0,40,1
3309,1,1,0,8.59,1,0,1.28,0,-16,1
3311,3,1,3,14.53,1,0,12.51,0,-13,1
3312,3,0,5,6.16,0,1,0.43,0,-59,1
3313,3,1,8,3.63,1,0,-18.88,0,-8,0
3314,4,0,2,25.98,1,0,45.12,0,58,1
3316,-4,0,-5,-22.34,0,0,-32.64,0,-7,0
3317,2,1,-1,-1.27,0,0,-4.45,0,2,1
3318,2,1,-7,34.58,0,0,32.04,1,60,1
3319,2,1,6,3.37,0,0,-2.6,0,-7,0
3320,-1,1,-7,-10.41,1,0,-6.61,0,12,1
3321,5,1,7,24.21,0,0,30.09,0,21,1
3322,-7,0,-10,-48.22,1,0,-25.37,0,-68,1
3323,-4,0,-9,-29.94,1,0,-10.07,0,-31,0
3324,-3,0,-1,-15.39,0,0,-6.01,0,-38,1
3325,2,0,2,-0.76,1,0,13.86,0,-10,1
3326,0,0,-4,-14.82,0,0,2.56,0,-33,0
3328,4,1,3,30.44,0,0,17.75,0,34,0
3329,-2,1,-6,-11.76,1,1,-18.38,0,21,1
3330,-1,0,-1,-16.59,0,0,-11.34,0,-52,0
3331,3,0,9,25.47,1,1,15.17,0,31,1
3332,-1,1,-5,-3.89,0,0,-0.29,0,-4,1
3333,-4,0,-3,-11.93,0,0,-8.43,0,-20,0
3334,0,1,-7,-6.4,0,1,4.03,0,-6,1
3335,2,0,7,0.74,0,0,-5.13,0,-28,1
3336,2,0,5,19.54,0,0,10.45,0,19,0
3337,4,1,4,6.46,1,0,4.07,0,-10,1
3338,-3,0,-9,-15.85,0,0,-2.8,0,-12,0
3339,1,1,3,0.46,1,0,9.7,0,-45,1
3340,-1,1,0,-4.26,0,0,-23.49,0,-22,1
3341,0,1,-2,-5.24,0,0,-10.29,0,27,1
3342,-5,1,-6,-37.73,0,0,-37.83,0,-64,0
3344,2,1,-4,10.59,1,0,11.85,0,21,1
3345,3,1,-1,23.3,1,0,17.13,0,4,1
3346,-1,0,1,4.34,0,0,7.4,0,-11,1
3347,-1,0,-1,-17.78,0,0,-11.28,0,-8,0
3348,-1,0,-3,4.12,0,1,-6.55,2,-26,0
3349,-7,0,-5,-26.45,0,0,-18.69,0,-11,0
3350,1,1,1,8.04,0,0,3.65,0,34,0
3351,-2,0,-11,-6.19,0,0,1.9,0,41,0
3352,4,1,3,22.63,0,0,13.26,0,48,1
3353,6,1,7,28.05,1,0,25.99,0,-18,1
3354,-2,1,-4,-23.92,1,0,-25.03,0,-20,0
3355,3,1,2,8.23,0,0,12.25,0,-6,1
3356,-3,1,-4,-11.6,1,0,-0.12,0,25,1
3357,-2,1,-5,-10.65,1,0,5.02,0,4,1
3360,-7,0,-3,-51.67,0,0,-32.0,0,-59,0
3361,3,0,6,8.73,0,0,2.15,0,-26,1
3362,-2,0,-3,-9.2,0,0,-4.51,0,-9,0
3363,0,1,1,10.99,0,0,-6.22,0,52,1
3364,-4,0,-8,-34.65,1,0,-8.97,0,-52,0
3365,3,1,4,14.12,1,1,7.37,0,-24,1
3366,-2,0,-2,-28.14,1,0,-27.72,0,-30,1
3367,-2,0,0,-16.36,0,0,-22.0,0,-29,1
3368,-9,0,-5,-49.12,0,0,-44.57,0,-59,0
3369,-2,0,-3,-18.27,1,0,-11.02,0,-1,1
3370,-1,0,-2,-3.73,0,1,-2.12,0,14,0
3371,2,1,3,4.23,1,1,10.71,0,-21,1
3372,1,0,10,-0.91,0,0,-23.62,0,-21,1
3373,-4,0,-6,-10.97,0,0,-6.74,0,11,0
3375,1,0,3,2.67,0,0,4.27,0,35,1
3376,-1,1,2,-10.53,0,0,-27.59,0,-41,1
3377,3,0,5,26.64,1,0,32.73,0,32,1
3378,-1,1,-4,-16.11,0,0,-13.8,0,-9,0
3379,1,0,5,3.23,0,0,7.01,0,-21,0
3381,-2,0,-2,-18.7,0,0,-0.71,0,1,1
3382,-6,1,-5,-37.61,1,0,-25.52,0,-4,0
3383,4,1,4,20.36,0,1,27.73,0,14,1
3384,0,0,-2,-10.87,0,0,-1.08,0,-36,0
3386,-2,0,1,-11.82,1,0,-9.44,0,11,0
3387,-4,0,-4,-19.05,0,0,-21.85,0,5,1
3389,1,0,-9,-7.88,0,0,-2.03,0,9,0
3390,-7,0,-6,-35.93,0,0,-30.86,0,-6,0
3391,0,0,3,6.33,0,0,-9.44,0,31,1
3392,6,1,4,34.76,0,0,20.25,0,22,1
3393,2,0,3,8.49,1,0,7.94,0,33,1
3394,1,1,-2,11.53,0,0,-0.05,0,14,1
3395,3,1,2,9.92,0,0,3.93,0,19,1
3396,-6,0,-10,-31.93,0,0,-21.01,0,29,0
3397,0,0,-6,-7.87,0,0,-9.26,0,-3,0
3398,1,1,-1,8.6,1,0,2.84,0,5,1
3399,-2,1,0,-4.0,1,0,-13.11,0,-18,0
3400,-3,0,-5,-6.8,0,0,5.67,0,25,1
3401,-5,1,-7,-14.58,0,0,-6.18,0,13,0
3402,-3,1,0,-21.53,1,0,-23.48,0,-4,0
3403,1,1,0,18.95,1,0,6.35,0,21,1
3405,-1,0,-3,-28.59,0,0,1.43,0,-69,0
3406,-3,0,-6,-9.59,1,0,-10.02,0,28,0
3407,2,0,4,21.52,0,0,19.36,0,22,1
3408,1,1,1,3.0,0,0,4.27,0,36,1
3409,2,1,3,20.6,1,0,16.21,0,14,1
3410,-3,1,-11,-4.3,1,1,-10.28,1,-14,1
3411,-2,1,-5,-6.2,1,0,-3.84,0,-18,1
3412,4,1,8,21.07,1,0,11.05,0,7,1
3413,-4,1,-5,-21.41,1,0,-0.52,0,-16,0
3414,-4,0,-1,-5.75,0,0,-14.95,0,34,1
3415,2,0,0,5.59,0,0,-1.4,0,0,1
3416,-2,1,-1,-7.9,0,0,-8.34,0,-14,0
3417,-4,0,-10,-22.93,0,1,-13.23,0,-4,0
3418,2,0,0,24.09,0,0,21.86,0,15,1
3419,2,0,1,0.12,1,0,1.61,0,-23,1
3420,6,1,4,28.12,1,1,27.47,0,5,1
3421,4,1,6,24.35,1,0,14.28,0,22,1
3422,4,1,6,7.59,1,0,6.57,0,-34,0
3423,-2,1,-1,-2.15,0,0,-5.46,0,31,1
3424,1,1,1,14.91,0,1,5.33,0,25,1
3426,-1,1,0,-0.27,1,0,-6.49,0,3,1
3427,-2,0,0,-11.51,0,0,-7.53,0,-8,0
3428,-1,0,2,6.62,0,1,0.44,0,25,1
3429,6,1,7,51.21,0,1,29.46,1,67,1
3430,-5,1,-8,-18.76,0,0,-21.54,0,7,0
3431,4,1,5,38.44,1,0,27.4,0,55,1
3432,-1,1,-1,-1.54,0,0,-1.93,0,-3,0
3433,-6,0,-6,-50.89,0,0,-18.28,0,-60,0
3434,8,1,6,43.22,1,0,38.3,0,39,0
3435,1,1,1,-4.5,1,0,-9.92,0,-24,1
3436,-1,1,0,-4.12,0,1,-6.09,0,-14,1
3438,-7,0,-11,-34.02,1,0,-14.59,0,-7,0
3439,4,1,3,20.44,1,0,3.78,0,7,0
3440,1,1,-3,12.19,1,1,2.92,0,17,1
3441,2,0,-2,15.98,1,0,24.78,0,14,0
3442,-3,0,-2,-10.68,0,0,-0.17,0,33,0
3443,-3,1,-4,-22.64,1,1,-13.89,0,-2,0
3444,-2,0,2,-9.63,0,0,-5.46,0,28,1
3445,-4,0,-5,-28.2,0,0,-10.48,0,-34,0
3446,3,1,9,19.31,1,0,0.92,0,13,1
3447,1,1,0,-4.29,0,0,0.55,0,-26,0
3448,2,1,-8,-3.23,1,0,3.45,0,7,1
3450,0,1,1,-9.59,0,0,-13.31,0,-7,0
3451,-3,1,-4,-11.12,0,0,3.11,0,20,0
3452,-3,0,0,4.31,0,0,6.25,0,29,1
3453,3,1,4,30.01,0,0,12.23,0,36,0
3454,3,1,0,14.51,0,0,11.54,0,8,1
3455,6,1,9,27.35,1,1,23.19,0,13,1
3456,7,1,11,41.52,0,0,14.66,0,20,1
3457,-4,0,-9,-23.95,0,0,-31.17,0,-5,0
3458,1,0,0,2.27,0,0,9.39,0,-1,1
3459,7,1,11,38.43,1,0,28.31,0,23,1
3460,-4,0,-7,-20.55,0,0,-8.6,0,-26,0
3461,3,1,2,10.11,0,0,0.17,0,-29,0
3462,-7,0,-11,-38.65,0,0,-29.2,0,-42,0
3463,-3,0,-3,-12.22,0,0,-1.25,0,9,0
3465,1,1,1,-9.53,0,0,-8.62,0,-35,0
3466,0,0,1,4.96,1,0,13.65,0,-16,0
3467,3,1,3,14.12,0,0,18.97,0,-13,1
3468,-2,0,-8,-14.08,0,0,-11.92,0,-28,0
3469,-1,0,-2,-22.46,0,0,-9.61,0,-40,0
3470,3,1,4,11.68,1,0,4.81,0,-13,0
3471,-3,1,-9,-26.62,0,0,-21.7,0,-25,0
3472,6,1,9,27.04,0,0,17.4,0,27,1
3473,1,1,-3,0.0,0,0,-3.68,0,15,1
3474,-5,1,-10,-30.88,0,0,-20.28,0,6,1
3476,2,0,-2,18.0,1,0,5.46,0,17,1
3478,0,1,3,20.77,0,0,2.66,0,14,1
3479,7,1,8,20.03,1,1,21.55,0,-22,1
3480,0,0,3,-2.66,0,0,0.15,0,-19,1
3481,2,1,0,25.88,0,0,16.28,0,48,1
3482,-4,1,-3,-20.02,0,0,-5.65,0,-8,0
3483,5,1,7,19.96,1,0,20.78,0,0,0
3484,-3,0,-1,-14.94,1,0,-3.68,0,-30,1
3485,3,1,5,19.18,0,0,16.38,0,4,0
3486,2,0,-1,8.25,0,0,3.18,0,17,0
3487,6,1,8,40.96,1,1,35.16,1,44,1
3488,1,0,6,24.27,0,0,7.42,0,66,1
3489,-2,0,0,4.28,0,0,-0.36,0,36,0
3490,-4,1,-6,-8.62,0,0,-15.96,0,6,0
3491,8,1,13,56.34,0,1,20.94,1,46,1
3492,3,0,4,12.43,1,0,15.06,0,-11,1
3495,1,1,0,-1.64,1,0,-3.13,0,-4,0
3496,2,0,0,-2.24,0,0,6.35,0,-51,0
3497,0,1,1,7.17,0,0,2.15,0,35,0
3498,-6,0,-6,-35.88,0,0,-25.01,0,-30,0
3499,1,0,6,-1.84,0,0,0.57,0,-41,0
3500,-2,0,-1,-7.29,0,0,-6.2,0,11,0
3502,-4,0,-8,-25.48,0,0,-8.26,0,-11,0
3503,5,1,4,20.61,1,1,16.93,0,-27,1
3504,0,1,2,8.25,0,1,-13.67,0,22,0
3505,6,0,2,19.48,1,0,7.64,0,22,1
3506,-1,0,0,-1.67,0,0,8.55,0,1,1
3508,-4,0,-10,-2.51,0,1,5.57,0,54,1
3509,0,1,3,1.53,0,1,9.17,0,-23,1
3510,-1,0,-3,-7.41,0,0,-6.37,0,-13,0
3511,7,1,8,58.3,0,1,19.79,1,66,1
3512,0,0,-2,-4.6,0,0,0.6,0,-14,0
3513,5,1,7,11.86,1,1,9.07,0,7,1
3514,-2,1,-3,-8.29,0,0,2.89,0,-3,0
3515,-2,0,1,-35.59,0,0,-28.12,0,-58,0
3516,4,1,-1,23.77,1,1,23.35,0,56,1
3517,3,1,5,12.77,0,0,13.57,0,15,0
3518,-3,0,-7,-9.19,0,0,-9.23,0,32,1
3519,3,1,8,9.41,1,0,-5.61,0,15,0
3520,1,1,-3,2.91,0,0,8.39,0,2,1
3521,-3,1,-5,-18.71,0,0,-6.05,0,-5,0
3522,-5,0,-4,-11.67,0,0,-12.65,0,38,0
3523,0,0,0,4.47,0,0,6.09,0,17,0
3524,5,1,7,22.11,0,0,15.01,0,-12,1
3526,-2,1,1,-15.66,0,0,-25.39,0,-1,0
3527,-6,0,-5,-33.97,0,0,-24.92,0,-23,0
3528,0,0,3,-8.57,0,0,-13.56,0,-43,1
3529,-1,0,1,-37.96,0,0,-3.26,0,-43,0
3530,-6,0,-11,-21.74,0,0,-1.17,0,4,0
3531,-1,0,-4,-29.69,0,0,-11.35,0,-69,0
3532,0,1,-2,2.2,0,0,-2.84,0,22,1
3533,-1,1,-8,-3.56,1,1,-4.08,0,23,1
3534,2,1,-3,18.93,0,0,7.63,1,1,1
3535,-2,1,-2,-8.87,0,0,-18.78,0,24,0
3536,2,1,-2,24.39,1,0,20.7,0,19,1
3537,-4,1,1,-26.83,1,0,-33.23,0,-27,0
3538,9,1,11,52.38,1,0,26.54,0,27,1
3539,-5,1,-9,-25.5,0,0,-7.92,0,-9,0
3540,3,1,7,8.52,0,0,-0.26,0,-42,1
3541,5,1,7,37.56,1,1,17.54,0,-2,1
3542,-1,0,-2,-0.97,0,0,11.14,0,42,0
3543,3,1,2,14.63,1,0,15.71,0,19,1
3544,-1,0,3,-9.61,1,0,-14.27,0,-36,0
3545,-1,1,1,-12.26,0,0,-13.78,0,-65,0
3546,2,1,4,1.73,1,0,0.41,0,-35,1
3547,3,1,-1,12.66,0,0,17.7,0,10,0
3548,0,1,-2,-5.85,0,0,-7.95,0,-41,0
3549,-1,0,-2,-5.22,1,0,2.26,0,12,1
3551,-5,0,-4,-28.55,0,0,-24.53,0,-71,0
3552,-1,0,-5,-1.14,0,0,13.59,0,1,1
3553,-2,0,-2,-0.77,0,0,4.16,0,-8,0
3555,1,0,2,1.32,0,0,-26.13,0,15,0
3556,-2,0,-3,-19.95,0,0,-13.92,0,-18,0
3557,-2,1,2,-10.69,0,0,-19.01,0,9,0
3558,-2,0,-2,-2.92,1,0,-5.06,0,9,1
3559,-9,0,-9,-49.62,0,0,-23.12,0,-67,0
3560,9,1,6,36.69,1,0,30.3,0,8,1
3561,0,1,-5,-23.38,0,0,-27.24,0,-54,0
3562,-5,0,-4,-35.96,0,0,-27.38,0,-25,0
3563,1,0,2,12.95,1,1,4.35,0,-19,0
3564,-1,1,0,-1.68,1,0,3.76,0,-23,0
3565,-7,0,-5,-53.75,0,0,-44.25,0,-37,0
3566,4,1,3,23.41,0,0,22.25,0,32,0
3567,0,1,0,-5.31,0,0,-10.77,0,26,0
3568,-4,0,-5,-30.83,0,0,-22.39,0,-46,1
3569,-5,0,-8,-48.08,0,0,-40.98,0,-39,0
3571,2,1,4,4.08,0,0,7.42,0,-29,1
3572,1,1,-1,2.74,0,0,-4.59,0,13,0
3573,-4,1,-7,-9.56,0,0,0.16,0,-10,0
3574,0,1,-3,8.61,0,1,10.78,0,6,1
3575,-8,1,-5,-54.71,0,0,-44.81,0,-42,0
3576,0,0,1,1.59,0,0,3.63,0,39,1
3577,-1,1,-1,-33.35,0,0,-25.02,0,-50,1
3578,1,1,-1,8.03,1,0,7.98,0,-23,1
3579,-4,0,-1,-7.0,0,0,-17.81,0,17,0
3581,0,0,-2,-16.2,1,0,-16.55,0,-33,0
3582,-1,0,-4,-14.78,0,0,-16.57,0,-4,0
3583,-7,0,-4,-44.06,1,0,-26.63,0,13,0
3584,-4,0,1,-10.15,0,0,-10.31,0,26,0
3586,0,1,3,14.65,0,1,12.32,0,26,0
3587,-7,0,-10,-37.2,1,0,-21.26,0,-45,1
3588,-2,0,-11,-18.25,0,0,-11.74,0,5,0
3589,-2,0,2,-20.82,1,1,-10.05,0,-39,0
3590,7,0,3,21.09,0,0,31.54,0,16,1
3591,0,0,2,7.72,1,0,7.02,0,51,1
3592,2,1,4,13.38,0,0,-3.85,0,34,0
3593,1,0,0,8.41,0,0,-6.78,0,6,0
3594,-6,0,-7,-29.33,0,0,-21.59,0,4,0
3595,2,0,-3,-0.88,1,1,5.55,0,-13,0
3596,-3,0,-6,-33.46,0,0,-16.85,0,4,0
3598,1,1,-3,11.55,0,0,8.68,0,39,0
3599,0,0,0,10.04,0,0,4.58,0,-16,1
3600,1,1,-1,20.43,0,1,18.66,1,1,1
3601,-2,1,-6,8.11,0,1,4.26,1,49,1
3602,8,1,8,42.75,1,0,29.43,0,32,1
3603,0,0,2,-2.18,1,0,-8.4,0,-16,0
3604,2,0,6,-7.86,0,0,-8.08,0,-43,1
3605,-6,0,-4,-33.59,0,0,-22.55,0,-27,0
3606,-3,0,-4,-22.92,1,0,-8.1,0,-4,1
3607,-1,0,-5,-18.38,0,0,-3.66,0,-11,0
3608,4,1,2,21.21,0,0,18.13,0,21,1
3609,1,1,6,23.94,0,0,8.73,0,-2,1
3610,-1,1,-2,-10.84,1,0,-16.32,0,-6,1
3611,0,0,-5,11.59,1,0,31.44,0,51,1
3612,4,0,11,13.28,1,0,11.06,0,-5,1
3613,0,0,1,15.22,1,0,2.77,0,33,1
3614,-7,1,-7,-35.34,0,0,-18.14,0,-12,0
3615,-1,0,-4,2.92,1,0,7.6,0,1,0
3616,2,1,2,25.61,0,0,18.75,0,24,0
3617,-1,0,3,-19.08,0,0,-9.94,0,-37,0
3618,-2,0,2,-18.15,0,0,-13.09,0,-1,1
3619,-2,0,-4,-2.66,0,0,-0.65,0,44,0
3620,-1,0,5,-13.82,1,0,-2.71,0,-51,0
3621,4,0,2,26.43,1,1,33.4,0,24,1
3622,0,1,-1,12.59,1,0,7.2,0,31,0
3623,3,1,3,12.31,0,0,0.93,0,16,0
3624,-4,1,-6,-22.79,1,1,-9.58,0,-41,1
3625,1,1,1,7.53,0,0,2.63,0,-6,1
3626,-2,0,-2,-2.01,0,0,-10.63,0,32,0
3627,0,0,1,10.33,1,0,12.09,0,39,0
3628,-2,1,-4,-3.53,1,0,-3.7,0,16,1
3629,3,1,7,6.19,0,0,10.21,0,-15,0
3630,-1,1,1,-4.83,0,1,-4.27,0,-3,1
3631,4,1,4,24.04,1,1,11.29,1,8,1
3632,0,0,4,-2.44,0,0,0.78,0,-12,1
3633,-7,0,-11,-26.53,0,0,-13.72,0,1,1
3634,-1,0,-4,0.94,1,0,-4.87,0,39,1
3635,0,0,-3,-7.36,1,0,-2.26,0,-28,0
3636,5,1,8,40.34,1,0,19.38,0,11,1
3637,1,0,5,6.09,1,0,-6.09,0,-3,0
3638,-3,0,-5,-23.27,0,0,-7.42,0,9,0
3639,-4,1,-2,-39.16,0,0,-28.83,0,-66,0
3640,0,1,0,-7.25,0,1,-9.25,0,-21,0
3641,-5,0,-3,-26.75,0,0,-21.92,0,-16,0
3642,-3,1,-2,-23.46,0,0,-18.71,0,-36,0
3643,-1,0,0,-0.65,1,0,12.08,0,12,1
